[2026-08-23 04:27:37.821865] ====================================================================================================
[2026-08-23 04:27:37.821952] Branching from: experiments/exp000_muon_and_adamw/muon/seed_1337/rules.two_d.lr_0.02 step=500 branch_specs=['muon', 'svdp_m025', 'svdp_z000', 'svdp_p025']
[2026-08-23 04:27:37.822014] Config: TrainConfig(data_source='data/fineweb10B_v500', train_steps=8000, report_steps=200, seq_len=1024, val_size=2097152, batch_size=32768, mbs=32, vocab_size=500, num_layers=1, model_dim=192, train_data_pattern='fineweb_train_*.bin', val_data_pattern='fineweb_val_*.bin', seed=1337, model_type='gpt', expansion_ratio=4.0, head_dim=64, num_heads=3, embed_dim=None, num_tokens=None, zero_proj_init=False, lr_cooldown_frac=0.7, geon_eps=1e-10, geon_s_min=1e-05, geon_s_max=100000.0, checkpoint_steps=[0, 1, 10, 100, 500, 1000, 2000, 4000, 6000, 8000])
[2026-08-23 04:27:37.822072] Rules: [Rule(name='embed', patterns=['embed.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.3, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='proj', patterns=['proj.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.003125, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='one_d', patterns=['*.bias', '*.gains'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.01, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='two_d', patterns=['blocks.*.attn.*.weight', 'blocks.*.mlp.*.weight'], start=0, end=None, update='muon', sizing='learning_rate', lr=0.02, betas=(0.9, 0.95), nesterov=False, wd_raw=0.0002, coeff=1.0, warmup_steps=0)]
[2026-08-23 04:27:37.822103] end_step: 500
[2026-08-23 04:27:37.822130] ====================================================================================================
[2026-08-23 04:27:37.963212]   [compile] trunk: 0.01s
[2026-08-23 04:29:18.657209]     [branch @ step 500] 'muon' iter=14 applied train_loss=3.05314 kl=0.0024329 scale=1.0000 post_val_loss=3.01352
[2026-08-23 04:29:22.216774]     [branch @ step 500] 'svdp_m025' iter=14 applied train_loss=3.05700 kl=0.00235467 scale=1.0000 post_val_loss=3.01753
[2026-08-23 04:29:25.777552]     [branch @ step 500] 'svdp_z000' iter=14 applied train_loss=3.05305 kl=0.00244085 scale=1.0000 post_val_loss=3.01351
[2026-08-23 04:29:29.342246]     [branch @ step 500] 'svdp_p025' iter=14 applied train_loss=3.04865 kl=0.0024405 scale=1.0000 post_val_loss=3.00897
[2026-08-23 04:29:29.556109]   [branch @ step 500] checkpointed branches at step=516
[2026-08-23 04:29:29.862071]     [branch @ step 500] 'muon' iter=16 applied train_loss=3.03203 kl=0.0024569 scale=1.0000 post_val_loss=3.00922
[2026-08-23 04:29:33.422325]     [branch @ step 500] 'svdp_m025' iter=16 applied train_loss=3.03611 kl=0.00238802 scale=1.0000 post_val_loss=3.01253
[2026-08-23 04:29:36.983200]     [branch @ step 500] 'svdp_z000' iter=16 applied train_loss=3.03202 kl=0.00246742 scale=1.0000 post_val_loss=3.00924
[2026-08-23 04:29:40.550650]     [branch @ step 500] 'svdp_p025' iter=16 applied train_loss=3.02733 kl=0.00246523 scale=1.0000 post_val_loss=3.00465
[2026-08-23 04:29:41.412322]     [branch @ step 500] 'muon' iter=20 applied train_loss=3.09443 kl=0.00279589 scale=1.0000 post_val_loss=3.00952
[2026-08-23 04:29:44.979785]     [branch @ step 500] 'svdp_m025' iter=20 applied train_loss=3.09936 kl=0.00281039 scale=1.0000 post_val_loss=3.01368
[2026-08-23 04:29:48.544390]     [branch @ step 500] 'svdp_z000' iter=20 applied train_loss=3.09459 kl=0.00278038 scale=1.0000 post_val_loss=3.00956
[2026-08-23 04:29:52.110719]     [branch @ step 500] 'svdp_p025' iter=20 applied train_loss=3.08987 kl=0.00278644 scale=1.0000 post_val_loss=3.00449
[2026-08-23 04:29:52.968081]     [branch @ step 500] 'muon' iter=24 applied train_loss=3.04754 kl=0.00283277 scale=1.0000 post_val_loss=3.01836
[2026-08-23 04:29:56.534074]     [branch @ step 500] 'svdp_m025' iter=24 applied train_loss=3.05136 kl=0.0028102 scale=1.0000 post_val_loss=3.02308
[2026-08-23 04:30:00.098246]     [branch @ step 500] 'svdp_z000' iter=24 applied train_loss=3.04763 kl=0.00285198 scale=1.0000 post_val_loss=3.01853
[2026-08-23 04:30:03.663559]     [branch @ step 500] 'svdp_p025' iter=24 applied train_loss=3.04268 kl=0.00296025 scale=1.0000 post_val_loss=3.01313
[2026-08-23 04:30:04.518935]     [branch @ step 500] 'muon' iter=28 applied train_loss=2.99642 kl=0.00244913 scale=1.0000 post_val_loss=3.00990
[2026-08-23 04:30:08.090262]     [branch @ step 500] 'svdp_m025' iter=28 applied train_loss=2.99919 kl=0.00226324 scale=1.0000 post_val_loss=3.01526
[2026-08-23 04:30:11.653281]     [branch @ step 500] 'svdp_z000' iter=28 applied train_loss=2.99665 kl=0.00244416 scale=1.0000 post_val_loss=3.00994
[2026-08-23 04:30:15.221531]     [branch @ step 500] 'svdp_p025' iter=28 applied train_loss=2.99259 kl=0.00271366 scale=1.0000 post_val_loss=3.00372
[2026-08-23 04:30:16.080593]     [branch @ step 500] 'muon' iter=32 applied train_loss=3.04390 kl=0.00259501 scale=1.0000 post_val_loss=3.00043
[2026-08-23 04:30:19.647879]     [branch @ step 500] 'svdp_m025' iter=32 applied train_loss=3.04889 kl=0.00244497 scale=1.0000 post_val_loss=3.00596
[2026-08-23 04:30:23.212341]     [branch @ step 500] 'svdp_z000' iter=32 applied train_loss=3.04379 kl=0.00259897 scale=1.0000 post_val_loss=3.00046
[2026-08-23 04:30:26.776154]     [branch @ step 500] 'svdp_p025' iter=32 applied train_loss=3.03760 kl=0.00266827 scale=1.0000 post_val_loss=2.99406
[2026-08-23 04:30:27.636031]     [branch @ step 500] 'muon' iter=36 applied train_loss=2.96590 kl=0.00262705 scale=1.0000 post_val_loss=2.99877
[2026-08-23 04:30:31.200175]     [branch @ step 500] 'svdp_m025' iter=36 applied train_loss=2.97115 kl=0.00264702 scale=1.0000 post_val_loss=3.00366
[2026-08-23 04:30:34.766295]     [branch @ step 500] 'svdp_z000' iter=36 applied train_loss=2.96597 kl=0.00263887 scale=1.0000 post_val_loss=2.99884
[2026-08-23 04:30:38.334225]     [branch @ step 500] 'svdp_p025' iter=36 applied train_loss=2.95984 kl=0.00257564 scale=1.0000 post_val_loss=2.99271
[2026-08-23 04:30:39.191203]     [branch @ step 500] 'muon' iter=40 applied train_loss=2.95007 kl=0.00323753 scale=1.0000 post_val_loss=2.99357
[2026-08-23 04:30:42.758430]     [branch @ step 500] 'svdp_m025' iter=40 applied train_loss=2.95595 kl=0.00291373 scale=1.0000 post_val_loss=2.99936
[2026-08-23 04:30:46.320784]     [branch @ step 500] 'svdp_z000' iter=40 applied train_loss=2.95011 kl=0.00326929 scale=1.0000 post_val_loss=2.99358
[2026-08-23 04:30:49.881588]     [branch @ step 500] 'svdp_p025' iter=40 applied train_loss=2.94256 kl=0.00350808 scale=1.0000 post_val_loss=2.98733
[2026-08-23 04:30:50.745236]     [branch @ step 500] 'muon' iter=44 applied train_loss=2.96402 kl=0.00283695 scale=1.0000 post_val_loss=2.99657
[2026-08-23 04:30:54.309107]     [branch @ step 500] 'svdp_m025' iter=44 applied train_loss=2.96959 kl=0.00258757 scale=1.0000 post_val_loss=3.00100
[2026-08-23 04:30:57.867512]     [branch @ step 500] 'svdp_z000' iter=44 applied train_loss=2.96386 kl=0.00282747 scale=1.0000 post_val_loss=2.99649
[2026-08-23 04:31:01.428566]     [branch @ step 500] 'svdp_p025' iter=44 applied train_loss=2.95855 kl=0.00287869 scale=1.0000 post_val_loss=2.99189
[2026-08-23 04:31:02.280561]     [branch @ step 500] 'muon' iter=48 applied train_loss=2.86851 kl=0.0031484 scale=1.0000 post_val_loss=2.99462
[2026-08-23 04:31:05.844474]     [branch @ step 500] 'svdp_m025' iter=48 applied train_loss=2.87395 kl=0.00300786 scale=1.0000 post_val_loss=2.99910
[2026-08-23 04:31:09.402732]     [branch @ step 500] 'svdp_z000' iter=48 applied train_loss=2.86842 kl=0.00314676 scale=1.0000 post_val_loss=2.99466
[2026-08-23 04:31:12.966432]     [branch @ step 500] 'svdp_p025' iter=48 applied train_loss=2.86188 kl=0.00319491 scale=1.0000 post_val_loss=2.98943
[2026-08-23 04:31:13.825894]     [branch @ step 500] 'muon' iter=52 applied train_loss=2.88379 kl=0.00244164 scale=1.0000 post_val_loss=2.99862
[2026-08-23 04:31:17.388095]     [branch @ step 500] 'svdp_m025' iter=52 applied train_loss=2.88859 kl=0.0025936 scale=1.0000 post_val_loss=3.00423
[2026-08-23 04:31:20.948498]     [branch @ step 500] 'svdp_z000' iter=52 applied train_loss=2.88379 kl=0.00246505 scale=1.0000 post_val_loss=2.99861
[2026-08-23 04:31:24.514293]     [branch @ step 500] 'svdp_p025' iter=52 applied train_loss=2.87759 kl=0.0024343 scale=1.0000 post_val_loss=2.99151
[2026-08-23 04:31:25.375203]     [branch @ step 500] 'muon' iter=56 applied train_loss=3.16478 kl=0.00293215 scale=1.0000 post_val_loss=2.99592
[2026-08-23 04:31:28.937564]     [branch @ step 500] 'svdp_m025' iter=56 applied train_loss=3.17061 kl=0.00288213 scale=1.0000 post_val_loss=3.00190
[2026-08-23 04:31:32.499609]     [branch @ step 500] 'svdp_z000' iter=56 applied train_loss=3.16493 kl=0.00293211 scale=1.0000 post_val_loss=2.99583
[2026-08-23 04:31:36.068555]     [branch @ step 500] 'svdp_p025' iter=56 applied train_loss=3.16108 kl=0.00309028 scale=1.0000 post_val_loss=2.99040
[2026-08-23 04:31:36.932717]     [branch @ step 500] 'muon' iter=60 applied train_loss=2.90762 kl=0.00285309 scale=1.0000 post_val_loss=3.00162
[2026-08-23 04:31:40.500148]     [branch @ step 500] 'svdp_m025' iter=60 applied train_loss=2.91369 kl=0.00271017 scale=1.0000 post_val_loss=3.00830
[2026-08-23 04:31:44.058735]     [branch @ step 500] 'svdp_z000' iter=60 applied train_loss=2.90775 kl=0.00282955 scale=1.0000 post_val_loss=3.00161
[2026-08-23 04:31:47.622610]     [branch @ step 500] 'svdp_p025' iter=60 applied train_loss=2.90227 kl=0.00301036 scale=1.0000 post_val_loss=2.99486
