[2026-08-26 01:10:44.150707] ====================================================================================================
[2026-08-26 01:10:44.150815] Branching from: experiments/exp000_muon_and_adamw/adamw/seed_1339/rules.two_d.lr_0.003 step=1000 branch_specs=['adamw', 'muon']
[2026-08-26 01:10:44.150890] Config: TrainConfig(data_source='data/fineweb10B_v500', train_steps=12000, report_steps=200, seq_len=1024, val_size=2097152, batch_size=32768, mbs=32, vocab_size=500, num_layers=1, model_dim=192, train_data_pattern='fineweb_train_*.bin', val_data_pattern='fineweb_val_*.bin', seed=1339, model_type='gpt', expansion_ratio=4.0, head_dim=64, num_heads=3, embed_dim=None, num_tokens=None, zero_proj_init=False, lr_cooldown_frac=0.7, geon_eps=1e-10, geon_s_min=1e-05, geon_s_max=100000.0, checkpoint_steps=[0, 1, 10, 50, 100, 200, 500, 1000, 2000, 4000, 6000, 8000, 10000, 12000])
[2026-08-26 01:10:44.150961] Rules: [Rule(name='embed', patterns=['embed.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.3, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='proj', patterns=['proj.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.003125, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='one_d', patterns=['*.bias', '*.gains'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.01, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='two_d', patterns=['blocks.*.attn.*.weight', 'blocks.*.mlp.*.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.003, betas=(0.9, 0.95), nesterov=False, wd_raw=0.0002, coeff=1.0, warmup_steps=40)]
[2026-08-26 01:10:44.150997] end_step: 1000
[2026-08-26 01:10:44.151029] ====================================================================================================
[2026-08-26 01:10:44.218805]   [compile] trunk: 0.01s
[2026-08-26 01:10:57.511015]   [branch @ step 1000] checkpointed branches at step=1016
[2026-08-26 01:10:57.869353]     [branch @ step 1000] 'adamw' iter=16 applied train_loss=2.98583 kl=0.00290186 scale=1.0000 post_val_loss=2.97220
[2026-08-26 01:10:58.761332]     [branch @ step 1000] 'muon' iter=16 applied train_loss=2.98850 kl=0.00290276 scale=0.8473 post_val_loss=2.97724
[2026-08-26 01:10:59.338752]     [branch @ step 1000] 'adamw' iter=20 applied train_loss=2.93958 kl=0.00162105 scale=1.0000 post_val_loss=2.96540
[2026-08-26 01:11:00.255178]     [branch @ step 1000] 'muon' iter=20 applied train_loss=2.94731 kl=0.00162245 scale=0.7317 post_val_loss=2.97370
[2026-08-26 01:11:00.847393]     [branch @ step 1000] 'adamw' iter=24 applied train_loss=3.14599 kl=0.00478649 scale=1.0000 post_val_loss=2.96378
[2026-08-26 01:11:01.717945]     [branch @ step 1000] 'muon' iter=24 applied train_loss=3.15644 kl=0.00478502 scale=0.9804 post_val_loss=2.97071
[2026-08-26 01:11:02.262747]     [branch @ step 1000] 'adamw' iter=28 applied train_loss=2.94669 kl=0.00185543 scale=1.0000 post_val_loss=2.97570
[2026-08-26 01:11:03.154886]     [branch @ step 1000] 'muon' iter=28 applied train_loss=2.96089 kl=0.0018559 scale=0.7759 post_val_loss=2.98732
[2026-08-26 01:11:03.741741]     [branch @ step 1000] 'adamw' iter=32 applied train_loss=2.86526 kl=0.00318871 scale=1.0000 post_val_loss=2.97946
[2026-08-26 01:11:04.606417]     [branch @ step 1000] 'muon' iter=32 applied train_loss=2.87755 kl=0.00318911 scale=0.8155 post_val_loss=2.98562
[2026-08-26 01:11:05.151169]     [branch @ step 1000] 'adamw' iter=36 applied train_loss=2.92700 kl=0.00432832 scale=1.0000 post_val_loss=2.97816
[2026-08-26 01:11:06.037339]     [branch @ step 1000] 'muon' iter=36 applied train_loss=2.93755 kl=0.00433085 scale=0.9645 post_val_loss=2.98805
[2026-08-26 01:11:06.602056]     [branch @ step 1000] 'adamw' iter=40 applied train_loss=2.90872 kl=0.00247319 scale=1.0000 post_val_loss=2.97114
[2026-08-26 01:11:07.567142]     [branch @ step 1000] 'muon' iter=40 applied train_loss=2.92543 kl=0.00247116 scale=0.8409 post_val_loss=2.98647
[2026-08-26 01:11:08.130059]     [branch @ step 1000] 'adamw' iter=44 applied train_loss=2.83876 kl=0.00203588 scale=1.0000 post_val_loss=2.97023
[2026-08-26 01:11:09.045366]     [branch @ step 1000] 'muon' iter=44 applied train_loss=2.84935 kl=0.00203663 scale=0.7856 post_val_loss=2.98250
[2026-08-26 01:11:09.617208]     [branch @ step 1000] 'adamw' iter=48 applied train_loss=2.88688 kl=0.00250238 scale=1.0000 post_val_loss=2.97017
[2026-08-26 01:11:10.454960]     [branch @ step 1000] 'muon' iter=48 applied train_loss=2.89630 kl=0.00250191 scale=0.7934 post_val_loss=2.97907
[2026-08-26 01:11:11.012913]     [branch @ step 1000] 'adamw' iter=52 applied train_loss=2.89369 kl=0.00280465 scale=1.0000 post_val_loss=2.96934
[2026-08-26 01:11:11.841840]     [branch @ step 1000] 'muon' iter=52 applied train_loss=2.90047 kl=0.00280304 scale=0.8603 post_val_loss=2.97775
[2026-08-26 01:11:12.382591]     [branch @ step 1000] 'adamw' iter=56 applied train_loss=2.98410 kl=0.00601596 scale=1.0000 post_val_loss=2.96421
[2026-08-26 01:11:13.218493]     [branch @ step 1000] 'muon' iter=56 applied train_loss=2.99778 kl=0.00601242 scale=1.0031 post_val_loss=2.97471
[2026-08-26 01:11:13.784668]     [branch @ step 1000] 'adamw' iter=60 applied train_loss=2.70295 kl=0.00518094 scale=1.0000 post_val_loss=2.98046
[2026-08-26 01:11:14.731075]     [branch @ step 1000] 'muon' iter=60 applied train_loss=2.71517 kl=0.00517652 scale=1.0248 post_val_loss=2.99472
[2026-08-26 01:11:14.957809]   [branch @ step 1000] checkpointed branches at step=1064
[2026-08-26 01:11:15.295728]     [branch @ step 1000] 'adamw' iter=64 applied train_loss=2.94706 kl=0.00219845 scale=1.0000 post_val_loss=2.98351
[2026-08-26 01:11:16.140592]     [branch @ step 1000] 'muon' iter=64 applied train_loss=2.95872 kl=0.00219971 scale=0.8649 post_val_loss=3.00209
