[2026-08-26 01:10:12.513514] ====================================================================================================
[2026-08-26 01:10:12.513604] Branching from: experiments/exp000_muon_and_adamw/adamw/seed_1339/rules.two_d.lr_0.003 step=500 branch_specs=['adamw', 'muon']
[2026-08-26 01:10:12.513654] Config: TrainConfig(data_source='data/fineweb10B_v500', train_steps=12000, report_steps=200, seq_len=1024, val_size=2097152, batch_size=32768, mbs=32, vocab_size=500, num_layers=1, model_dim=192, train_data_pattern='fineweb_train_*.bin', val_data_pattern='fineweb_val_*.bin', seed=1339, model_type='gpt', expansion_ratio=4.0, head_dim=64, num_heads=3, embed_dim=None, num_tokens=None, zero_proj_init=False, lr_cooldown_frac=0.7, geon_eps=1e-10, geon_s_min=1e-05, geon_s_max=100000.0, checkpoint_steps=[0, 1, 10, 50, 100, 200, 500, 1000, 2000, 4000, 6000, 8000, 10000, 12000])
[2026-08-26 01:10:12.513705] Rules: [Rule(name='embed', patterns=['embed.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.3, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='proj', patterns=['proj.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.003125, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='one_d', patterns=['*.bias', '*.gains'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.01, betas=(0.8, 0.95), nesterov=False, wd_raw=0.0, coeff=1.0, warmup_steps=0), Rule(name='two_d', patterns=['blocks.*.attn.*.weight', 'blocks.*.mlp.*.weight'], start=0, end=None, update='adamw', sizing='learning_rate', lr=0.003, betas=(0.9, 0.95), nesterov=False, wd_raw=0.0002, coeff=1.0, warmup_steps=40)]
[2026-08-26 01:10:12.513733] end_step: 500
[2026-08-26 01:10:12.513760] ====================================================================================================
[2026-08-26 01:10:12.579332]   [compile] trunk: 0.01s
[2026-08-26 01:10:26.729486]     [branch @ step 500] 'muon' iter=16 applied train_loss=3.10471 kl=0.00257668 scale=0.8096 post_val_loss=3.08481
[2026-08-26 01:10:27.292627]     [branch @ step 500] 'adamw' iter=20 applied train_loss=3.15592 kl=0.00412164 scale=1.0000 post_val_loss=3.07426
[2026-08-26 01:10:28.164715]     [branch @ step 500] 'muon' iter=20 applied train_loss=3.16749 kl=0.00412251 scale=0.9768 post_val_loss=3.08365
[2026-08-26 01:10:28.706080]     [branch @ step 500] 'adamw' iter=24 applied train_loss=3.10861 kl=0.00331084 scale=1.0000 post_val_loss=3.08604
[2026-08-26 01:10:29.590407]     [branch @ step 500] 'muon' iter=24 applied train_loss=3.11853 kl=0.00331353 scale=0.8853 post_val_loss=3.09673
[2026-08-26 01:10:30.154424]     [branch @ step 500] 'adamw' iter=28 applied train_loss=3.05601 kl=0.00514364 scale=1.0000 post_val_loss=3.07771
[2026-08-26 01:10:31.020332]     [branch @ step 500] 'muon' iter=28 applied train_loss=3.06852 kl=0.0051416 scale=1.1616 post_val_loss=3.08843
[2026-08-26 01:10:31.561687]     [branch @ step 500] 'adamw' iter=32 applied train_loss=3.09819 kl=0.00270107 scale=1.0000 post_val_loss=3.06580
[2026-08-26 01:10:32.398081]     [branch @ step 500] 'muon' iter=32 applied train_loss=3.11438 kl=0.00269978 scale=0.8461 post_val_loss=3.08481
[2026-08-26 01:10:32.961820]     [branch @ step 500] 'adamw' iter=36 applied train_loss=3.02758 kl=0.00227289 scale=1.0000 post_val_loss=3.06218
[2026-08-26 01:10:33.882348]     [branch @ step 500] 'muon' iter=36 applied train_loss=3.03856 kl=0.0022737 scale=0.8017 post_val_loss=3.07425
[2026-08-26 01:10:34.476233]     [branch @ step 500] 'adamw' iter=40 applied train_loss=3.00999 kl=0.00314998 scale=1.0000 post_val_loss=3.05350
[2026-08-26 01:10:35.369649]     [branch @ step 500] 'muon' iter=40 applied train_loss=3.02127 kl=0.00314998 scale=0.8521 post_val_loss=3.06285
[2026-08-26 01:10:35.938328]     [branch @ step 500] 'adamw' iter=44 applied train_loss=3.03904 kl=0.00379657 scale=1.0000 post_val_loss=3.06432
[2026-08-26 01:10:36.903040]     [branch @ step 500] 'muon' iter=44 applied train_loss=3.04122 kl=0.00379763 scale=0.9500 post_val_loss=3.06708
[2026-08-26 01:10:37.471746]     [branch @ step 500] 'adamw' iter=48 applied train_loss=2.93353 kl=0.00426589 scale=1.0000 post_val_loss=3.05900
[2026-08-26 01:10:38.358552]     [branch @ step 500] 'muon' iter=48 applied train_loss=2.94469 kl=0.00426672 scale=0.9768 post_val_loss=3.06422
[2026-08-26 01:10:38.912224]     [branch @ step 500] 'adamw' iter=52 applied train_loss=2.95939 kl=0.00254954 scale=1.0000 post_val_loss=3.06220
[2026-08-26 01:10:39.756737]     [branch @ step 500] 'muon' iter=52 applied train_loss=2.96871 kl=0.00254963 scale=0.8322 post_val_loss=3.07084
[2026-08-26 01:10:40.319858]     [branch @ step 500] 'adamw' iter=56 applied train_loss=3.24558 kl=0.00489775 scale=1.0000 post_val_loss=3.06008
[2026-08-26 01:10:41.233417]     [branch @ step 500] 'muon' iter=56 applied train_loss=3.24286 kl=0.0048957 scale=1.0617 post_val_loss=3.06468
[2026-08-26 01:10:41.805529]     [branch @ step 500] 'adamw' iter=60 applied train_loss=2.96639 kl=0.00385031 scale=1.0000 post_val_loss=3.06457
[2026-08-26 01:10:42.692451]     [branch @ step 500] 'muon' iter=60 applied train_loss=2.97786 kl=0.00385 scale=0.9878 post_val_loss=3.07423
[2026-08-26 01:10:42.918868]   [branch @ step 500] checkpointed branches at step=564
[2026-08-26 01:10:43.267897]     [branch @ step 500] 'adamw' iter=64 applied train_loss=2.86031 kl=0.00308123 scale=1.0000 post_val_loss=3.06444
[2026-08-26 01:10:44.140715]     [branch @ step 500] 'muon' iter=64 applied train_loss=2.86676 kl=0.00308206 scale=0.8858 post_val_loss=3.07325
